2392;PROFESSORES DE ALUNOS COM DEFICIÊNCIAS FÍSICAS E MENTAIS
2394;PROGRAMADORES, AVALIADORES E ORIENTADORES DE ENSINO
2410;ADVOGADOS
2412;PROCURADORES DE EMPRESAS E AUTARQUIAS
2419;OUTROS ADVOGADOS AUTÔNOMOS E DE EMPRESAS
2421;JUÍZES E DESEMBARGADORES
2422;PROMOTORES, DEFENSORES PÚBLICOS E AFINS
2423;DELEGADOS DE POLÍCIA
2511;PROFISSIONAIS EM PESQUISA E ANÁLISE ANTROPOLÓGICA E SOCIOLÓGICA
2512;PROFISSIONAIS EM PESQUISA E ANÁLISE ECONÔMICA
2513;PROFISSIONAIS EM PESQUISA E ANÁLISE HISTÓRICA E GEOGRÁFICA
2514;FILÓSOFOS E CIENTISTAS POLÍTICOS
2515;PSICÓLOGOS E PSICANALISTAS
2516;ASSISTENTES SOCIAIS E ECONOMISTAS DOMÉSTICOS
2521;ADMINISTRADORES
2522;CONTADORES E AUDITORES
2523;SECRETÁRIAS EXECUTIVAS E BILINGÜES
2524;PROFISSIONAIS DE RECURSOS HUMANOS
2525;PROFISSIONAIS DA ADMINISTRAÇÃO ECONÔMICO-FINANCEIRA
2531;PROFISSIONAIS DE MARKETING, PUBLICIDADE E COMERCIALIZAÇÃO
2611;PROFISSIONAIS DO JORNALISMO
2612;PROFISSIONAIS DA INFORMAÇÃO
2613;ARQUIVOLOGISTAS E MUSEÓLOGOS
2614;FILÓLOGOS, TRADUTORES E INTÉRPRETES
2615;ESCRITORES E REDATORES
2616;ESPECIALISTAS EM EDITORAÇÃO
2617;LOCUTORES E COMENTARISTAS
2621;PRODUTORES DE ESPETÁCULOS
2622;COREÓGRAFOS E BAILARINOS
2623;ATORES, DIRETORES DE ESPETÁCULOS  E AFINS
2624;COMPOSITORES, MÚSICOS E CANTORES
2625;DESENHISTAS INDUSTRIAIS (DESIGNER), ESCULTORES, PINTORES E AFINS
2627;DECORADORES DE INTERIORES E CENÓGRAFOS
2631;MINISTROS DE CULTOS RELIGIOSOS, MISSIONÁRIOS E AFINS
3001;TÉCNICOS EM MECATRÔNICA
3003;TÉCNICOS EM ELETROMECÂNICA
3011;LABORATORISTA INDUSTRIAL
3012;TÉCNICOS DE APOIO À BIOENGENHARIA
3111;TÉCNICOS QUÍMICOS
3112;TÉCNICOS PETROQUÍMICOS
3113;TÉCNICOS EM MATERIAIS DE CERÂMICAS E VIDROS
3114;TÉCNICOS EM FABRICAÇÃO DE PRODUTOS PLÁSTICOS E DE BORRACHA
3115;TÉCNICOS EM CONTROLE AMBIENTAL, UTILIDADES E TRATAMENTO DE EFLUENTES 
3116;TÉCNICOS TÊXTEIS
3117;COLORISTAS
3121;TÉCNICOS EM CONSTRUÇÃO CIVIL - EDIFICAÇÕES
3122;TÉCNICOS EM CONSTRUÇÃO CIVIL - OBRAS DE INFRAESTRUTURA
3123;TÉCNICOS EM TOPOGRAFIA, AGRIMENSURA E HIDROGRAFIA
3131;TÉCNICOS EM ELETRICIDADE E ELETROTÉCNICOS
3132;ELETROTÉCNICOS NA MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS
3134;TÉCNICOS EM ELETRÔNICA
3135;TÉCNICOS EM TELECOMUNICAÇÕES E TELEFONIA
3136;TÉCNICOS EM CALIBRAÇÃO E INSTRUMENTAÇÃO
3137;TÉCNICOS EM FOTÔNICA
3141;TÉCNICOS MECÂNICOS NA FABRICAÇÃO E MONTAGEM DE MÁQUINAS, SISTEMAS E INSTRUMENTOS
3142;TÉCNICOS MECÂNICOS (FERRAMENTAS)
3143;TÉCNICOS EM MECÂNICA VEICULAR
3144;TÉCNICOS MECÂNICOS NA MANUTENÇÃO DE MÁQUINAS, SISTEMAS E INSTRUMENTOS
3146;TÉCNICOS EM METALURGIA (ESTRUTURAS METÁLICAS)
3147;TÉCNICOS EM SIDERURGIA
3161;TÉCNICOS EM GEOLOGIA, GEOTECNOLOGIA E GEOFÍSICA
3162;TÉCNICOS EM GEODÉSIA E CARTOGRAFIA
3163;TÉCNICOS EM MINERAÇÃO
3171;TÉCNICOS EM PROGRAMAÇÃO
3172;TÉCNICOS EM OPERAÇÃO DE COMPUTADORES
3189;DESENHISTAS TÉCNICOS E MODELISTAS
3191;TÉCNICOS DO VESTUÁRIO
3192;TÉCNICOS DO MOBILIÁRIO E AFINS
3201;TÉCNICOS EM BIOLOGIA 
3210;TÉCNICOS AGROPECUÁRIOS
3211;TÉCNICOS AGRÍCOLAS
3212;TÉCNICOS DA PECUÁRIA
3213;TÉCNICOS FLORESTAIS
3214;TÉCNICOS DA PISCICULTURA
3221;TÉCNICOS EM FISIOTERAPIA E AFINS
3222;TÉCNICOS E AUXILIARES DE ENFERMAGEM
3223;ORTOPTISTAS E ÓTICOS
3224;TÉCNICOS DE ODONTOLOGIA
3225;TÉCNICOS DA FABRICAÇÃO DE APARELHOS LOCOMOTORES
3231;TÉCNICOS EM VETERINÁRIA
3232;TÉCNICOS ZOOTECNISTAS
3241;OPERADORES DE EQUIPAMENTOS MÉDICOS E ODONTOLÓGICOS
3242;TÉCNICOS DE LABORATÓRIO DE ANÁLISES CLÍNICAS
3250;TESTADORES SENSORIAIS
3251;TÉCNICOS EM FARMÁCIA
3252;TÉCNICOS EM PRODUÇÃO E CONSERVAÇÃO DE ALIMENTOS
3253;TÉCNICOS DE APOIO A BIOTECNOLOGIA
3281;EMBALSAMADORES E TAXIDERMISTAS
3311;PROFESSORES DE NÍVEL MÉDIO NA EDUCAÇÃO INFANTIL
3312;PROFESSORES DE NÍVEL MÉDIO NO ENSINO FUNDAMENTAL
3313;PROFESSORES DE NÍVEL MÉDIO NO ENSINO PROFISSIONALIZANTE
3321;PROFESSORES LEIGOS NO ENSINO FUNDAMENTAL
3322;PROFESSORES LEIGOS NO ENSINO PROFISSIONALIZANTE
3331;INSTRUTORES E PROFESSORES DE ESCOLAS LIVRES
3341;INSPETORES DE ALUNOS E AFINS
3411;PILOTOS DE AVIAÇÃO COMERCIAL, NAVEGADORES, MECÂNICOS DE VÔO E AFINS
3412;TÉCNICOS MARÍTIMOS, FLUVIÁRIOS E REGIONAIS DE CONVÉS
3413;TÉCNICOS MARÍTIMOS, FLUVIÁRIOS E REGIONAIS DE MÁQUINAS
3421;TÉCNICOS EM TRANSPORTES INTERMODAIS
3422;TÉCNICOS EM TRANSPORTES (ADUANEIROS)
3423;TÉCNICOS EM TRANSPORTES RODOVIÁRIOS
3424;TÉCNICOS EM TRANSPORTES METROFERROVIÁRIOS
3425;TÉCNICOS EM TRANSPORTES AEROVIÁRIOS
3426;TÉCNICOS EM TRANSPORTES DE VIAS NAVEGÁVEIS
3511;TÉCNICOS EM CONTABILIDADE
3512;TÉCNICOS EM ESTATÍSTICA
3513;TÉCNICOS EM ADMINISTRAÇÃO
3514;SERVENTUÁRIOS DA JUSTIÇA E AFINS
3515;TÉCNICOS E FISCAIS DE TRIBUTAÇÃO E ARRECADAÇÃO
3516;TÉCNICOS DE SEGURANÇA DE TRABALHO
3517;TÉCNICOS E ANALISTAS DE SEGUROS E AFINS
3518;INSPETORES DE POLÍCIA E DETETIVES
3522;AGENTES DA SAÚDE E DO MEIO AMBIENTE
3523;AGENTES DE INSPEÇÃO DE PESOS E MEDIDAS
3524;AGENTES DE FISCALIZAÇÃO DE ESPETÁCULOS E MEIOS DE COMUNICAÇÃO
3525;AGENTES SINDICAIS E DE INSPEÇÃO DO TRABALHO
3531;AGENTES DE BOLSA, CÂMBIO E OUTROS SERVIÇOS FINANCEIROS
3532;TÉCNICOS DE OPERAÇÕES E SERVIÇOS BANCÁRIOS
3541;REPRESENTANTES COMERCIAIS E TÉCNICOS DE VENDAS
3542;COMPRADORES
3543;TÉCNICOS EM EXPORTAÇÃO E IMPORTAÇÃO
3544;LEILOEIROS E AVALIADORES
3545;CORRETORES DE SEGUROS
3546;CORRETORES DE IMÓVEIS
3547;CORRETORES DE TÍTULOS E VALORES
3548;TÉCNICOS EM TURISMO
3711;TÉCNICOS EM BIBLIOTECONOMIA
3712;TÉCNICOS EM MUSEOLOGIA
3713;TÉCNICOS EM ARTES GRÁFICAS
3721;CINEGRAFISTAS
3722;FOTÓGRAFOS
3723;TÉCNICOS EM OPERAÇÃO DE MÁQUINAS DE TRANSMISSÃO DE DADOS
3731;TÉCNICOS EM OPERAÇÃO DE ESTAÇÃO DE RÁDIO
3732;TÉCNICOS EM OPERAÇÃO DE ESTAÇÃO DE TELEVISÃO
3741;TÉCNICOS EM OPERAÇÃO DE APARELHOS DE SONORIZAÇÃO
3742;TÉCNICOS EM OPERAÇÃO DE APARELHOS DE CENOGRAFIA
3743;TÉCNICOS EM OPERAÇÃO DE APARELHOS DE PROJEÇÃO
3751;DECORADORES E VITRINISTAS DE NÍVEL MÉDIO
3761;BAILARINOS DE DANÇAS POPULARES
3762;MÚSICOS E CANTORES POPULARES
3763;PALHAÇOS, ACROBATAS E AFINS
3764;APRESENTADORES DE ESPETÁCULOS
3765;MODELOS
3771;TÉCNICOS ESPORTIVOS
3772;ATLETAS PROFISSIONAIS
3773;ÁRBITROS DESPORTIVOS
3911;TÉCNICOS DE PLANEJAMENTO DE PRODUÇÃO
3912;TÉCNICOS DE CONTROLE DA PRODUÇÃO
4101;SUPERVISORES DE SERVIÇOS ADMINISTRATIVOS (Exceto Contabilidade e Controle)
4102;SUPERVISORES DE SERVIÇOS CONTÁBEIS, FINANCEIROS E DE CONTROLE
4110;ESCRITURÁRIOS EM GERAL, AGENTES, ASSISTENTES E AUXILIARES ADMINISTRATIVOS
4121;SECRETÁRIOS DE EXPEDIENTE E ESTENÓGRAFOS
4122;OPERADORES DE MÁQUINAS DE ESCRITÓRIO
4123;CONTÍNUOS
4131;ESCRITURÁRIOS DE CONTABILIDADE
4132;ESCRITURÁRIOS DE FINANÇAS
4141;ALMOXARIFES E ARMAZENISTAS
4142;ESCRITURÁRIOS DE APOIO A PRODUÇÃO
4151;ESCRITURÁRIOS DE SERVIÇOS DE BIBLIOTECA E DOCUMENTAÇÃO 
4152;CARTEIROS E AFINS
4201;SUPERVISORES DE TRABALHADORES DE ATENDIMENTO AO PÚBLICO
4211;CAIXAS E BILHETEIROS (EXCETO CAIXA DE BANCO)
4212;CAIXAS DE BANCO E OPERADORES DE CÂMBIO
4213;COLETADORES DE APOSTAS E DE JOGOS
4214;COBRADORES E AFINS
4221;RECEPCIONISTAS
4222;TELEFONISTAS
4223;OPERADORES DE TELEMARKETING
4231;DESPACHANTES DE DOCUMENTOS
4241;ENTREVISTADORES, RECENSEADORES E AFINS
5101;SUPERVISORES DOS SERVIÇOS DE TRANSPORTE, TURISMO, HOTELARIA E ADMINISTRAÇÃO DE EDIFÍCIOS
5102;SUPERVISORES DOS SERVIÇOS DE SAÚDE E CUIDADOS PESSOAIS
5103;SUPERVISORES DOS SERVIÇOS DE PROTEÇÃO, SEGURANÇA E OUTROS SERVIÇOS
5111;TRABALHADORES DOS SERVIÇOS DIRETO AOS PASSAGEIROS
5112;FISCAIS E COBRADORES DOS TRANSPORTES PÚBLICOS
5114;GUIAS DE TURISMO
5121;TRABALHADORES DOS SERVIÇOS DOMÉSTICO EM GERAL
5131;MORDOMOS E GOVERNANTAS
5132;COZINHEIROS
5133;CAMAREIROS, ROUPEIROS E AFINS
5134;GARÇONS, BARMEN E COPEIROS
5141;TRABALHADORES NOS SERVIÇOS DE ADMINISTRAÇÃO DE EDIFÍCIOS
5142;TRABALHADORES NOS SERVIÇOS DE MANUTENÇÃO E CONSERVAÇÃO DE EDIFÍCIOS E LOGRADOUROS
5151;ATENDENTES DE ENFERMAGEM, PARTEIRAS PRÁTICAS E AFINS
5152;AUXILIARES DE LABORATÓRIO DA SAÚDE
5161;TRABALHADORES NOS SERVIÇOS DE HIGIENE E EMBELEZAMENTO
5162;ATENDENTES DE CRECHE E ACOMPANHANTES DE IDOSOS
5165;TRABALHADORES DOS SERVIÇOS FUNERAIS
5166;TRABALHADORES AUXILIARES DOS SERVIÇOS FUNERAIS
5167;ASTRÓLOGOS E ADIVINHOS
5169;TINTUREIROS, LAVADEIROS E AFINS, À MÁQUINA E À MÃO
5171;BOMBEIROS
5172;POLICIAIS E GUARDAS DE TRÂNSITO
5173;VIGILANTES E GUARDAS DE SEGURANÇA
5174;GUARDAS E VIGIAS
5191;ENTREGADORES EXTERNOS (Exceto carteiros)
5192;CATADORES DE SUCATA
5198;TRABALHADORES DO SEXO
5199;OUTROS TRABALHADORES DOS SERVIÇOS
5201;SUPERVISORES DE VENDAS E DE PRESTAÇÃO DE SERVIÇOS DO COMÉRCIO
5211;VENDEDORES E DEMONSTRADORES EM LOJAS OU MERCADOS
5221;REPOSITORES, REMARCADORES DO COMÉRCIO
5231;INSTALADORES DE PRODUTOS E ACESSÓRIOS
5241;VENDEDORES A DOMICÍLIO
5242;VENDEDORES EM QUIOSQUES E BARRACAS
5243;VENDEDORES AMBULANTES
6110;PRODUTORES AGROPECUÁRIOS EM GERAL
6129;PRODUTORES AGRÍCOLAS 
6139;PRODUTORES EM PECUÁRIA 
6201;SUPERVISORES NA EXPLORAÇÃO AGROPECUÁRIA
6210;TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA EM GERAL
6229;TRABALHADORES AGRÍCOLAS 
6239;TRABALHADORES NA PECUÁRIA 
6301;SUPERVISORES NA EXPLORAÇÃO FLORESTAL, CAÇA E PESCA
6319;PESCADORES E CAÇADORES
6329;EXTRATIVISTAS FLORESTAIS 
6410;TRABALHADORES DA MECANIZAÇÃO AGROPECUÁRIA
6420;TRABALHADORES DA MECANIZAÇÃO FLORESTAL
6430;TRABALHADORES DA IRRIGAÇÃO E DRENAGEM
7101;SUPERVISORES DA EXTRAÇÃO MINERAL 
7102;SUPERVISORES DA CONSTRUÇÃO CIVIL
7111;TRABALHADORES DA EXTRAÇÃO DE MINERAIS SÓLIDOS - MINEIROS E AFINS
7112;TRABALHADORES DA EXTRAÇÃO DE MINERAIS SÓLIDOS - OPERADORES DE MÁQUINA
7113;TRABALHADORES DA EXTRAÇÃO DE MINERAIS LÍQUIDOS E GASOSOS
7114;GARIMPEIROS E OPERADORES DE SALINAS
7121;TRABALHADORES DE BENEFICIAMENTO DE MINÉRIOS
7122;TRABALHADORES DE BENEFICIAMENTO DE PEDRAS
7151;TRABALHADORES DE TERRAPLENAGEM E FUNDAÇÕES
7152;TRABALHADORES DE ESTRUTURAS DE ALVENARIA
7153;TRABALHADORES DE ESTRUTURAS DE CONCRETO ARMADO
7154;TRABALHADORES NA OPERAÇÃO DE MÁQUINAS DE CONCRETO ARMADO
7155;TRABALHADORES DE MONTAGEM DE ESTRUTURAS DE MADEIRA, METAL E COMPÓSITOS (OBRAS CIVIS E AFINS)
7156;TRABALHADORES DE INSTALAÇÕES ELÉTRICAS
7157;TRABALHADORES DE INSTALAÇÕES DE MATERIAIS ISOLANTES
7161;REVESTIDORES DE CONCRETO ARMADO (REVESTIMENTOS RÍGIDOS)
7162;TELHADORES (REVESTIMENTOS RÍGIDOS)
7163;VIDRACEIROS (REVESTIMENTOS RÍGIDOS)
7164;ESTUCADORES E GESSEIROS
7165;APLICADORES DE REVESTIMENTOS CERÂMICOS, PASTILHAS, PEDRAS E MADEIRAS
7166;PINTORES DE OBRAS E REVESTIDORES DE INTERIORES (REVESTIMENTOS FLEXÍVEIS)
7170;AJUDANTES DE OBRAS CIVIS
7201;SUPERVISORES DE USINAGEM, CONFORMAÇÃO E TRATAMENTO DE METAIS
7202;SUPERVISORES DE MONTAGEM METALMECÂNICA
7211;FERRAMENTEIROS E AFINS
7212;PREPARADORES E OPERADORES DE MÁQUINAS - FERRAMENTA CONVENCIONAL
7213;OPERADORES DE USINAGEM CONVENCIONAL (PRODUÇÃO EM SÉRIE)
7214;AFIADORES E POLIDORES DE METAIS
7215;OPERADORES DE MÁQUINAS E CENTROS DE USINAGEM CNC 
7221;TRABALHADORES DE FORJAMENTO DE METAIS
7222;TRABALHADORES DE FUNDIÇÃO DE METAIS E DE COMPÓSITOS
7223;TRABALHADORES DE MOLDAGEM DE METAIS E DE COMPÓSITOS
7224;TRABALHADORES DE TREFILAÇÃO, ESTIRAMENTO E EXTRUSÃO DE METAIS E DE COMPÓSITOS
7231;TRABALHADORES DE TRATAMENTO TÉRMICO DE METAIS E DE COMPÓSITOS
7232;TRABALHADORES DE TRATAMENTO DE SUPERFÍCIES DE METAIS E DE COMPÓSITOS (TERMOQUÍMICOS)
7233;TRABALHADORES DA PINTURA DE EQUIPAMENTOS, VEÍCULOS, ESTRUTURAS METÁLICAS E DE COMPÓSITOS
7241;ENCANADORES E INSTALADORES DE TUBULAÇÕES
7242;TRABALHADORES DE TRAÇAGEM E MONTAGEM DE ESTRUTURA METÁLICA E DE COMPÓSITOS
7243;TRABALHADORES DE SOLDAGEM E CORTE DE METAIS E DE COMPÓSITOS
7244;TRABALHADORES DE CALDEIRARIA E SERRALHERIA
7245;OPERADORES DE MÁQUINAS DE CONFORMAÇÃO DE METAIS
7246;APARELHADORES E EMENDADORES DE CABOS (EXCETO CABOS ELÉTRICOS E DE TELECOMUNICAÇÕES)
7250;AJUSTADORES MECÂNICOS POLIVALENTES
7251;MONTADORES DE APARELHOS E ACESSÓRIOS MECÂNICOS EM LINHAS DE MONTAGEM 
7252;MONTADORES DE MÁQUINAS INDUSTRIAIS
7253;MONTADORES DE MÁQUINAS PESADAS
7254;MONTADORES DE MOTORES E TURBINAS
7255;MONTADORES DE VEÍCULOS AUTOMOTORES (LINHA DE MONTAGEM)
7256;MONTADORES DE SISTEMAS E ESTRUTURAS DE AERONAVES
7257;MONTADORES DE INSTALAÇÕES DE VENTILAÇÃO E REFRIGERAÇÃO
7301;SUPERVISORES DE MONTAGENS E INSTALAÇÕES ELETROELETRÔNICAS
7311;MONTADORES DE EQUIPAMENTOS ELETRO-ELETRÔNICOS
7312;MONTADORES DE APARELHOS DE TELECOMUNICAÇÕES
7313;INSTALADORES-REPARADORES DE APARELHOS DE TELECOMUNICAÇÕES
7321;INSTALADORES E REPARADORES DE LINHAS E CABOS ELÉTRICOS, TELEFÔNICOS E DE COMUNICAÇÃO DE DADOS
7401;SUPERVISORES DA MECÂNICA DE PRECISÃO E INSTRUMENTOS MUSICAIS
7411;MECÂNICOS DE INSTRUMENTOS DE PRECISÃO (EXCETO TÉCNICOS)
7421;CONFECCIONADORES DE INSTRUMENTOS MUSICAIS
7501;SUPERVISORES DE JOALHERIA E AFINS
7502;SUPERVISORES DE VIDRARIA, CERÂMICA E AFINS
7519;JOALHEIROS E ARTESÃOS DE METAIS PRECIOSOS E SEMI-PRECIOSOS
7521;SOPRADORES E MOLDADORES DE VIDROS E AFINS
7522;CORTADORES, POLIDORES, JATEADORES E GRAVADORES DE VIDROS E AFINS
7523;CERAMISTAS (PREPARAÇÃO E FABRICAÇÃO)
7524;VIDREIROS E CERAMISTAS (ACABAMENTO E DECORAÇÃO)
7601;SUPERVISORES DA INDÚSTRIA TÊXTIL
7602;SUPERVISORES DA INDÚSTRIA DO CURTIMENTO
7603;SUPERVISORES DA INDÚSTRIA DE CONFECÇÃO DE ROUPAS
7604;SUPERVISORES DA INDÚSTRIA DE CONFECÇÃO DE CALÇADOS
7605;SUPERVISORES DA CONFECÇÃO DE ARTEFATOS DE TECIDOS, COUROS E AFINS
7606;SUPERVISORES DAS ARTES GRÁFICAS
7610;TRABALHADORES POLIVALENTES DAS INDÚSTRIAS TÊXTEIS
7611;TRABALHADORES DA PREPARAÇÃO DA TECELAGEM
7612;OPERADORES DA PREPARAÇÃO DA TECELAGEM
7613;OPERADORES DE TEAR E MÁQUINAS SIMILARES
7614;TRABALHADORES DE ACABAMENTO, TINGIMENTO E ESTAMPARIA DAS INDÚSTRIAS TÊXTEIS
7618;INSPETORES E REVISORES DE PRODUÇÃO TÊXTIL
7620;TRABALHADORES POLIVALENTES DO CURTIMENTO DE COUROS E PELES
7621;TRABALHADORES DA PREPARAÇÃO DE PELES
7622;TRABALHADORES DO CURTIMENTO DE COUROS E PELES
7623;TRABALHADORES DO ACABAMENTO DE COUROS E PELES
7630;TRABALHADORES POLIVALENTES DAS INDÚSTRIAS DA CONFECÇÃO DE ROUPAS
7631;TRABALHADORES DA PREPARAÇÃO DA CONFECÇÃO DE ROUPAS
7632;OPERADORES DE MÁQUINAS DE COSTURA DE ROUPAS
7633;OPERADORES DE MÁQUINAS DE COSTURAS - ACABAMENTO DE ROUPAS
7640;TRABALHADORES POLIVALENTES DA CONFECÇÃO DE CALÇADOS
7641;TRABALHADORES DA PREPARAÇÃO DA CONFECÇÃO DE CALÇADOS
7642;OPERADORES DE MÁQUINAS DE COSTURAR CALÇADOS
7643;OPERADORES DE ACABAMENTO DE CALÇADOS
7650;TRABALHADORES POLIVALENTES DA CONFECÇÃO DE ARTEFATOS DE TECIDOS E COUROS
7651;TRABALHADORES DA PREPARAÇÃO DE ARTEFATOS DE TECIDOS E COUROS
7652;TRABALHADORES DA FABRICAÇÃO E INSTALAÇÃO DE ARTEFATOS DE TECIDOS E COUROS
7653;OPERADORES DE MÁQUINAS NA FABRICAÇÃO DE ARTEFATOS DE TECIDOS E COUROS
7654;TRABALHADORES DO ACABAMENTO DE ARTEFATOS DE TECIDOS E COUROS
7660;TRABALHADORES POLIVALENTES DAS ARTES GRÁFICAS
7661;TRABALHADORES DA PRÉ-IMPRESSÃO GRÁFICA
7662;TRABALHADORES DA IMPRESSÃO GRÁFICA
7663;TRABALHADORES DO ACABAMENTO GRÁFICO 
7664;TRABALHADORES DE LABORATÓRIO FOTOGRÁFICO
7681;TRABALHADORES ARTESANAIS DA TECELAGEM 
7682;TRABALHADORES ARTESANAIS DA CONFECÇÃO DE ROUPAS
7683;TRABALHADORES ARTESANAIS DA CONFECÇÃO DE CALÇADOS E ARTEFATOS DE COUROS E PELES
7686;TRABALHADORES TIPOGRÁFICOS, LINOTIPISTAS E AFINS
7687;ENCADERNADORES E RECUPERADORES DE LIVROS (PEQUENOS LOTES OU A UNIDADE)
7701;SUPERVISORES DA INDÚSTRIA DA MADEIRA, MOBILIÁRIO E DA CARPINTARIA VEICULAR
7711;MARCENEIROS E AFINS
7721;TRABALHADORES DE TRATAMENTO E PREPARAÇÃO DE MADEIRAS
7731;OPERADORES DE MÁQUINAS DE DESDOBRAMENTO DE MADEIRAS
7732;OPERADORES DE LAMINAÇÃO, AGLOMERAÇÃO E PRENSAGEM DE CHAPAS
7733;PREPARADORES E OPERADORES DE USINAGEM DE MADEIRAS CONVENCIONAL
7734;OPERADORES DE MÁQUINAS DE MADEIRA (PRODUÇÃO EM SÉRIE)
7735;OPERADORES DE MÁQUINAS E CENTROS DE USINAGEM DE MADEIRA CNC
7741;MONTADORES DE MÓVEIS E ARTEFATOS DE MADEIRA
7751;TRABALHADORES DO ACABAMENTO DE MADEIRA E DO MOBILIÁRIO
7764;C0NFECCIONADORES DE ARTEFATOS DE MADEIRA, MÓVEIS DE VIME E AFINS
7771;CARPINTEIROS NAVAIS E DE AERONAVES
7772;CARPINTEIROS DE CARROCERIAS E CARRETAS
7801;SUPERVISORES DE EMBALAGEM E ETIQUETAGEM
7811;OPERADORES DE ROBÔS INDUSTRIAIS
7813;OPERADORES DE VEÍCULOS OPERADOS E CONTROLADOS REMOTAMENTE (ROV, RCV)
7817;TRABALHADORES SUBAQUÁTICOS
7820;CONDUTORES E OPERADORES POLIVALENTES
7821;OPERADORES DE EQUIPAMENTOS DE ELEVAÇÃO
7822;OPERADORES DE EQUIPAMENTOS DE MOVIMENTAÇÃO DE CARGAS
7823;CONDUTORES DE VEÍCULOS SOBRE RODAS (TRANSPORTE PARTICULAR)
7824;CONDUTORES DE VEÍCULOS SOBRE RODAS (TRANSPORTE COLETIVO)
7825;CONDUTORES DE VEÍCULOS SOBRE RODAS (DISTRIBUIDOR DE MERCADORIAS)
7826;CONDUTORES DE VEÍCULOS SOBRE TRILHOS
7827; TRABALHADORES NA NAVEGAÇÃO MARÍTIMA FLUVIAL E REGIONAL
7828;CONDUTORES DE VEÍCULOS DE TRAÇÃO ANIMAL E DE PEDAIS
7831;TRABALHADORES DE MANOBRAS DE TRANSPORTE SOBRE TRILHOS
7832;TRABALHADORES DE CARGAS E DESCARGAS DE MERCADORIAS
7841;TRABALHADORES DE EMBALAGEM E DE ETIQUETAGEM
7842;ALIMENTADORES DE LINHAS DE PRODUÇÃO
8101;SUPERVISORES DAS INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS
