53041;Comércio de fios têxteis, tecidos, artefatos de tecidos e armarinho
53042;Comércio de artigos do vestuário, complementos e calçados
53050;Comércio de madeira, material de construção, ferragens e ferramentas
53061;Comércio de eletrodomésticos, móveis e outros artigos de residência
53062;Comércio de livros, jornais, revistas e papelaria
53063;Comércio de produtos farmacêuticos, médicos, ortopédicos, odontológicos, cosméticos e de perfumaria
53064;Comércio de máquinas, aparelhos e equipamentos - exceto eletrodomésticos
53065;Comércio de combustíveis - exceto posto de combustíveis 
53066;Comércio de resíduos e sucatas
53067;Comércio de produtos extrativos de origem mineral
53068;Comércio de mercadorias em geral - inclusive mercadorias usadas
53070;Supermercado e Hipermercado
53080;Lojas de departamento e outros comércios não especializados, sem predominância de produtos alimentícios
53090;Comércio varejista de artigos em geral por catálogo, televisão, internet e outros meios de comunicação
53101;Comércio varejista realizado em postos móveis, instalados em vias públicas ou em mercados
53102;Outros tipos de comércio varejista, não realizado em lojas 
53111;Reparação e manutenção de eletrodomésticos
53112;Reparação de calçados 
53113;Reparação de objetos pessoais e domésticos - exceto de eletrodomésticos e calçados
53999;Atividades de comércio não especificadas
55010;Alojamento
55020;Ambulantes de alimentação
55030;Outros serviços de alimentação - exceto ambulantes
55999;Atividades de alojamento e/ou alimentação não especificadas
60010;Transporte ferroviário
60020;Transporte metroviário
60031;Transporte rodoviário de cargas - exceto de mudanças 
60032;Transporte rodoviário de mudanças
60040;Transporte rodoviário de passageiros
60091;Transporte em bondes, funiculares, teleféricos ou trens próprios para exploração de pontos turísticos
60092;Transporte dutoviário
60999;Transporte terrestre - modalidade não especificada
61000;Transporte aquaviário
62000;Transporte aéreo
63010;Carga e descarga, armazenamento e depósitos
63021;Atividades auxiliares aos transportes
63022;Organização do transporte de cargas
63030;Agências de viagens e organizadores de viagens
64010;Atividades de correio
64020;Telecomunicações
65000;Intermediação Financeira
66000;Seguros e previdência privada
67010;Atividades auxiliares da intermediação financeira
67020;Atividades auxiliares dos seguros e da previdência privada
70001;Atividades imobiliárias - exceto condomínios prediais
70002;Condomínios prediais
71010;Aluguel de veículos
71020;Aluguel de máquinas e equipamentos
71030;Aluguel de objetos pessoais e domésticos
72010;Atividades de informática
72020;Manutenção e reparação de máquinas de escritório e de informática
73000;Pesquisa e desenvolvimento
74011;"Atividades jurídicas; de contabilidade; e de pesquisas de mercado e opinião pública"
74012;Atividades de assessoria em gestão empresarial
74021;Serviços de arquitetura e engenharia e de assessoramento técnico especializado
74022;"Ensaios de materiais e de produtos; análise de qualidade"
74030;Publicidade
74040;Seleção, agenciamento e locação de mão-de-obra 
74050;Investigação, vigilância e segurança
74060;Atividades de imunização, higienização e de limpeza em prédios e em domicílios
74090;Outros serviços prestados às empresas
75011;Administração do Estado e da política econômica e social - Federal
75012;Administração do Estado e da política econômica e social - Estadual
75013;Administração do Estado e da política econômica e social - Municipal
75014;Forças Armadas
75015;Outros serviços coletivos prestados pela administração pública - Federal
75016;Outros serviços coletivos prestados pela administração pública - Estadual
75017;Outros serviços coletivos prestados pela administração pública - Municipal
75020;Seguridade social
75999;Administração pública, esfera de governo não especificada
80011;Educação regular, supletiva e especial pública
80012;Educação regular, supletiva e especial particular
80090;Outras atividades de ensino
80999;Atividades de ensino não especificadas
85011;Saúde pública
85012;Saúde  particular
85013;Outras atividades de saúde
85020;Serviços veterinários
85030;Serviços sociais
85999;Atividades de saúde não especificadas
90000;"Limpeza urbana e esgoto; e atividades conexas"
91010;Atividades de organizações sindicais
91020;Atividades de organizações empresariais, patronais e profissionais
91091;Atividades de organizações religiosas e filosóficas
91092;Outras atividades associativas
92011;Produção de filmes cinematográficos e fitas de vídeo
92012;Distribuição e projeção de filmes e de vídeos
92013;Atividades de rádio
92014;Atividades de televisão
92015;Outras atividades artísticas e de espetáculos
92020;Atividades de agências de notícias
92030;Bibliotecas, arquivos, museus e outras atividades culturais
92040;Atividades desportivas e outras relacionadas ao lazer
93010;Lavanderias e tinturarias
93020;Cabeleireiros e outros tratamentos de beleza
93030;Atividades funerárias 
93091;Atividades de manutenção do físico corporal
93092;Outras atividades de serviços pessoais
95000;Serviços domésticos 
99000;Organismos internacionais e outras instituições extraterritoriais
00000;Atividades mal especificadas
